"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.29234893385783e-41,0.301084319393468,0.598,0.416,1.34300901206506e-37,"PM2","SmD2"
1.48306842778307e-41,0.337103082965088,0.529,0.346,1.54120471015216e-37,"PM2","CCT5"
1.86086777485057e-41,0.611102129225512,0.224,0.122,1.93381379162472e-37,"PM2","mRpS34"
1.97381814611015e-41,0.328747946402243,0.409,0.256,2.05119181743767e-37,"PM2","Nepl20"
1.99662915602854e-41,0.282019578292036,0.989,0.96,2.07489701894486e-37,"PM2","regucalcin"
2.05641024247332e-41,0.380775048757272,0.282,0.159,2.13702152397827e-37,"PM2","NimB3"
2.6467003410841e-41,0.447189795256368,0.34,0.21,2.7504509944546e-37,"PM2","snf"
2.67295086838893e-41,0.288358797772696,0.489,0.323,2.77773054242978e-37,"PM2","Hsp27"
2.68108083167668e-41,0.499334217512507,0.267,0.153,2.78617920027841e-37,"PM2","l(2)37Cg"
4.7027664224949e-41,1.59481316234154,0.058,0.016,4.8871148662567e-37,"PM2","cid"
7.22594324779439e-41,0.537523081720907,0.241,0.135,7.50920022310793e-37,"PM2","Cbp20"
7.6477605564758e-41,0.353801539097651,0.388,0.238,7.94755277028965e-37,"PM2","LManII"
7.9316619904052e-41,0.516396822460416,0.23,0.126,8.24258314042909e-37,"PM2","Rcc1"
1.26223903417104e-40,0.284125284557999,0.695,0.514,1.31171880431054e-36,"PM2","Tig"
1.35972443527365e-40,0.218549302336552,0.961,0.826,1.41302563313638e-36,"PM2","Df31"
1.36742738979372e-40,0.641221366247384,0.183,0.093,1.42103054347364e-36,"PM2","RfC4"
1.54107425202619e-40,0.648512352853019,0.19,0.098,1.60148436270562e-36,"PM2","Smn"
1.72180097508669e-40,0.74927271685385,0.162,0.079,1.78929557331009e-36,"PM2","Ndc1"
1.78079891814002e-40,0.294813848640058,0.779,0.609,1.85060623573111e-36,"PM2","Tom7"
1.83662875274629e-40,0.293265785417408,0.72,0.53,1.90862459985394e-36,"PM2","CG15093"
1.92235916783247e-40,0.4433180927062,0.305,0.183,1.9977156472115e-36,"PM2","CG6610"
2.25435718401817e-40,0.458668265870385,0.276,0.16,2.34272798563168e-36,"PM2","Psi"
2.58550022223285e-40,0.454297251693685,0.276,0.161,2.68685183094438e-36,"PM2","Sf3b5"
2.99821212307202e-40,0.981854234335119,0.116,0.049,3.11574203829644e-36,"PM2","CG12592"
3.50994781819037e-40,0.451174169433824,0.303,0.183,3.64753777266343e-36,"PM2","mRpS14"
5.60970182438939e-40,0.544885324865622,0.203,0.106,5.82960213590546e-36,"PM2","CG7878"
5.65038209735466e-40,0.915024116268547,0.099,0.039,5.87187707557096e-36,"PM2","Cep135"
6.71115930446823e-40,0.321371497680544,0.511,0.347,6.97423674920339e-36,"PM2","Pabp2"
6.95517204300112e-40,-1.13560799647194,0.514,0.559,7.22781478708677e-36,"PM2","Arc1"
8.16430477251142e-40,0.302252123375856,0.467,0.299,8.48434551959387e-36,"PM2","ATPsynD"
1.02963837891909e-39,0.360617345360877,0.434,0.287,1.07000020337272e-35,"PM2","ND-B14.5A"
1.03459003282726e-39,1.20188781806259,0.081,0.028,1.07514596211409e-35,"PM2","pon"
1.24193172269257e-39,0.634053293673164,0.139,0.063,1.29061544622212e-35,"PM2","CG11882"
1.31493684751858e-39,1.09636623341818,0.066,0.02,1.36648237194131e-35,"PM2","cana"
1.52983795514059e-39,0.312160416678863,0.421,0.264,1.5898076029821e-35,"PM2","ATPsyndelta"
1.99168387113598e-39,0.36375108008289,0.408,0.267,2.06975787888451e-35,"PM2","Aos1"
2.3559093101522e-39,1.47972709620709,0.053,0.014,2.44826095511017e-35,"PM2","thr"
2.39330457825937e-39,0.377946142823939,0.298,0.178,2.48712211772713e-35,"PM2","Dp"
4.06799511489152e-39,0.333925792940231,0.377,0.233,4.22746052339527e-35,"PM2","eIF3d1"
5.4196223664617e-39,0.43672560515791,0.338,0.211,5.632071563227e-35,"PM2","CG3226"
7.27012033926495e-39,0.276228239158946,0.849,0.685,7.55510905656413e-35,"PM2","Tapdelta"
7.61442523358527e-39,0.311711079396429,0.412,0.267,7.91291070274181e-35,"PM2","Art1"
9.00834560184138e-39,0.281035683584048,0.482,0.32,9.36147274943356e-35,"PM2","CG3902"
1.11426214441938e-38,0.348983775820661,0.404,0.262,1.15794122048062e-34,"PM2","CalpB"
1.34625887624521e-38,0.447930677634892,0.27,0.158,1.39903222419402e-34,"PM2","Iswi"
1.47925900472547e-38,0.514609030241058,0.221,0.122,1.5372459577107e-34,"PM2","Gnf1"
1.651162695312e-38,0.408853615713761,0.228,0.127,1.71588827296823e-34,"PM2","Pgi"
1.9200810937301e-38,0.656618489196898,0.202,0.11,1.99534827260432e-34,"PM2","CG12129"
2.87146992550561e-38,0.324275852356791,0.665,0.499,2.98403154658543e-34,"PM2","eEF1beta"
3.2676097580235e-38,-0.571961914016772,0.714,0.699,3.39570006053802e-34,"PM2","Xrp1"
3.70513360477902e-38,0.353427670949603,0.329,0.204,3.85037484208636e-34,"PM2","CG32069"
5.05411121330945e-38,0.252594986411509,0.557,0.381,5.25223237287118e-34,"PM2","Pgant9"
5.21746931688218e-38,0.642558681878147,0.132,0.06,5.42199411410396e-34,"PM2","stai"
5.23251812903005e-38,0.555478585459382,0.151,0.072,5.43763283968802e-34,"PM2","PSMG1"
5.56000433676564e-38,0.312520621045511,0.375,0.231,5.77795650676685e-34,"PM2","ScsbetaA"
6.49133875444477e-38,0.425863042204109,0.286,0.171,6.745799233619e-34,"PM2","CG11781"
6.78008954955035e-38,0.302482685567446,0.579,0.414,7.04586905989273e-34,"PM2","dUTPase"
8.19653710983904e-38,0.366179748721264,0.29,0.172,8.51784136454473e-34,"PM2","pzg"
8.22904015820195e-38,0.276411067003038,0.725,0.528,8.55161853240347e-34,"PM2","CG9705"
8.59799600834503e-38,0.506643149474423,0.246,0.142,8.93503745187216e-34,"PM2","CG2147"
8.85509066773803e-38,0.777480565489707,0.114,0.049,9.20221022191336e-34,"PM2","Spc25"
1.14931860139633e-37,0.520484891628947,0.214,0.118,1.19437189057107e-33,"PM2","CG11562"
1.1885278962825e-37,0.328061944434525,0.311,0.187,1.23511818981677e-33,"PM2","cv-2"
1.26115421311103e-37,0.514167361268016,0.185,0.097,1.31059145826498e-33,"PM2","RfC38"
1.29167978971061e-37,0.305570392901505,0.869,0.786,1.34231363746726e-33,"PM2","Pxn"
1.36161671337326e-37,0.323074754864587,0.47,0.309,1.41499208853749e-33,"PM2","eIF2beta"
1.48492826294662e-37,0.327499134029609,0.378,0.242,1.54313745085413e-33,"PM2","mRpL12"
2.18374832418099e-37,0.35610363972534,0.391,0.253,2.26935125848888e-33,"PM2","CG13096"
2.64657701680119e-37,0.447107605579704,0.284,0.172,2.7503228358598e-33,"PM2","mRpS16"
3.11456056269329e-37,0.581616669630741,0.299,0.187,3.23665133675087e-33,"PM2","CG33459"
3.83029033185753e-37,0.353835283808972,0.302,0.182,3.98043771286634e-33,"PM2","Ts"
4.1134768509977e-37,0.236177745428251,0.548,0.37,4.27472514355681e-33,"PM2","CG15695"
4.63986374262476e-37,0.282846350520401,0.447,0.286,4.82174640133565e-33,"PM2","eIF2alpha"
4.65363873036857e-37,0.750737874789839,0.114,0.049,4.83606136859901e-33,"PM2","GC1"
4.69973188588082e-37,0.249974745323952,0.584,0.41,4.88396137580735e-33,"PM2","Stat92E"
5.47625105284258e-37,0.522936024715018,0.246,0.143,5.690920094114e-33,"PM2","wac"
6.54648361688117e-37,0.594007788009152,0.181,0.095,6.80310577466291e-33,"PM2","slv"
1.5714928124326e-36,0.399361900818227,0.219,0.119,1.63309533067995e-32,"PM2","Cse1"
1.80270710009634e-36,0.897821828015107,0.084,0.032,1.87337321842011e-32,"PM2","CG7110"
1.84450301545492e-36,0.571570910202211,0.188,0.101,1.91680753366075e-32,"PM2","MED22"
2.07207501676947e-36,0.502493936191773,0.228,0.13,2.15330035742683e-32,"PM2","Cchl"
2.34748569679855e-36,1.90954078578317,0.034,0.007,2.43950713611306e-32,"PM2","CG31974"
2.52979419518929e-36,0.260843057532274,0.7,0.512,2.62896212764071e-32,"PM2","Hel25E"
2.55817845589014e-36,0.4889760417158,0.257,0.152,2.65845905136104e-32,"PM2","CG6617"
2.71686218670753e-36,0.454111804770064,0.273,0.164,2.82336318442647e-32,"PM2","Sbat"
2.83668247018403e-36,0.289250568401994,0.582,0.41,2.94788042301524e-32,"PM2","COX6B"
3.59452446883138e-36,0.344270108911735,0.3,0.178,3.73542982800957e-32,"PM2","GlyRS"
3.86756976265414e-36,0.35146234935124,0.33,0.206,4.01917849735019e-32,"PM2","Caper"
4.74064990806319e-36,0.360580666171058,0.308,0.19,4.92648338445926e-32,"PM2","CG15168"
5.05090554064571e-36,0.258900977183523,0.463,0.302,5.24890103783902e-32,"PM2","Stt3B"
5.63036779551194e-36,0.157785200456716,0.775,0.581,5.85107821309601e-32,"PM2","Cndp2"
5.75916178992368e-36,0.243979604559635,0.418,0.274,5.98492093208869e-32,"PM2","Cpsf6"
6.38654945364351e-36,0.259676074302784,0.488,0.332,6.63690219222633e-32,"PM2","CG3609"
6.92173284387452e-36,1.1347267597554,0.069,0.024,7.1930647713544e-32,"PM2","SAK"
7.73756058035653e-36,0.469789388791384,0.22,0.123,8.0408729551065e-32,"PM2","Pisd"
8.17419708530231e-36,0.358552555640727,0.583,0.431,8.49462561104616e-32,"PM2","Spase12"
8.79844650662825e-36,0.415855269829175,0.29,0.177,9.14334560968808e-32,"PM2","RPA2"
9.21391469676555e-36,0.421925033046966,0.33,0.21,9.57510015287876e-32,"PM2","mRpL55"
9.42163361896799e-36,0.336191711039204,0.337,0.206,9.79096165683154e-32,"PM2","ND-B17"
1.18821714097099e-35,0.272943911338381,0.507,0.34,1.23479525289705e-31,"PM2","CCT3"
1.26469441637475e-35,1.01659175046904,0.074,0.026,1.31427043749664e-31,"PM2","Msh6"
1.29178592155955e-35,0.285169414129049,0.686,0.51,1.34242392968468e-31,"PM2","bel"
1.35963231848112e-35,0.219841890421526,0.432,0.281,1.41292990536557e-31,"PM2","CG30344"
1.56514546067743e-35,0.753813968311067,0.107,0.046,1.62649916273599e-31,"PM2","CG11403"
1.70845764713181e-35,0.518197297533278,0.186,0.099,1.77542918689937e-31,"PM2","CG7154"
1.79178406387646e-35,0.319356822788478,0.411,0.274,1.86202199918041e-31,"PM2","CG12279"
2.97596701401623e-35,0.319664744694814,0.516,0.364,3.09262492096567e-31,"PM2","mRpL33"
3.71729504548939e-35,0.300988481672407,0.412,0.273,3.86301301127258e-31,"PM2","TfIIFalpha"
3.72835575313652e-35,0.263359845693223,0.47,0.309,3.87450729865947e-31,"PM2","eIF4E1"
3.80528840592329e-35,1.54664457978926,0.048,0.013,3.95445571143548e-31,"PM2","CG3630"
4.07216230286773e-35,0.23672227140788,0.63,0.447,4.23179106514015e-31,"PM2","Spp"
4.84116471729877e-35,0.222782065659676,0.547,0.38,5.03093837421688e-31,"PM2","Stt3A"
4.94938084477645e-35,-2.35973427858292,0.118,0.213,5.14339657389168e-31,"PM2","CecC"
6.56295903967842e-35,0.32590858616506,0.306,0.183,6.82022703403381e-31,"PM2","LysRS"
9.28118921670864e-35,0.47752590200046,0.207,0.116,9.64501183400362e-31,"PM2","SRm160"
1.07633957269505e-34,0.764962247641337,0.14,0.068,1.1185320839447e-30,"PM2","CG14057"
1.17986619249365e-34,0.343768716595736,0.296,0.183,1.2261169472394e-30,"PM2","CG31460"
1.23326490614099e-34,0.428540037095879,0.186,0.097,1.28160889046172e-30,"PM2","Bap111"
1.34339805495697e-34,0.205393379497213,0.374,0.236,1.39605925871129e-30,"PM2","C1GalTA"
1.36929538386689e-34,0.248098438346421,0.552,0.386,1.42297176291447e-30,"PM2","Sec13"
1.50653722653696e-34,0.280823675618772,0.476,0.328,1.56559348581721e-30,"PM2","janA"
1.81553563393844e-34,0.422444341368528,0.248,0.145,1.88670463078883e-30,"PM2","CG15083"
1.86725313768701e-34,0.900113197729728,0.093,0.038,1.94044946068434e-30,"PM2","TrpRS-m"
1.8908856363037e-34,1.08347621262027,0.07,0.024,1.96500835324681e-30,"PM2","CG9641"
2.49063219625293e-34,0.233054820791765,0.888,0.735,2.58826497834604e-30,"PM2","CG31337"
2.61834386107809e-34,0.389614537479838,0.634,0.486,2.72098294043235e-30,"PM2","Cys"
2.71707014747295e-34,0.300679514985815,0.538,0.379,2.82357929725389e-30,"PM2","CG32267"
3.38662667119592e-34,0.852378814799307,0.072,0.025,3.5193824367068e-30,"PM2","CG43886"
3.4865461388638e-34,0.436344453697945,0.237,0.138,3.62321874750726e-30,"PM2","tzn"
3.55675933709925e-34,0.523004223789736,0.183,0.099,3.69618430311354e-30,"PM2","Urm1"
3.58471481441093e-34,0.482051230319108,0.226,0.131,3.72523563513584e-30,"PM2","CG6907"
4.78239282599239e-34,0.231782065174221,0.586,0.415,4.96986262477129e-30,"PM2","CG3505"
4.9401029073756e-34,0.301154839395288,0.778,0.641,5.13375494134473e-30,"PM2","sun"
5.8644303921541e-34,0.238160554476946,0.366,0.234,6.09431606352655e-30,"PM2","CG1371"
5.93752609675063e-34,0.653167900600104,0.128,0.061,6.17027711974326e-30,"PM2","BubR1"
6.24387661968073e-34,0.337505812418569,0.377,0.248,6.48863658317222e-30,"PM2","SdhA"
7.66594558049252e-34,0.280872769764595,0.27,0.161,7.96645064724783e-30,"PM2","gce"
8.07141125253858e-34,0.310226478453563,0.426,0.288,8.3878105736381e-30,"PM2","CG44242"
8.67643375680233e-34,0.317299506142305,0.43,0.289,9.01654996006899e-30,"PM2","ND-B15"
1.00777761571367e-33,0.327039191209841,0.352,0.228,1.04728249824964e-29,"PM2","Gtp-bp"
1.14217618776695e-33,0.338793367122012,0.544,0.405,1.18694949432742e-29,"PM2","Fkbp12"
1.29381786401805e-33,0.519923301980656,0.18,0.097,1.34453552428756e-29,"PM2","CG12321"
1.32009889284148e-33,0.304758866873028,0.386,0.248,1.37184676944087e-29,"PM2","CCT6"
1.51336753006071e-33,0.235082607961617,0.505,0.35,1.57269153723909e-29,"PM2","Jafrac2"
1.54820162942273e-33,0.735988423296557,0.143,0.072,1.6088911332961e-29,"PM2","CG12123"
1.61784680781099e-33,0.539958868185308,0.184,0.1,1.68126640267718e-29,"PM2","CG13926"
1.80751287571875e-33,0.252795402186746,0.464,0.317,1.87836738044692e-29,"PM2","Jheh2"
2.03592901212194e-33,0.279220311770692,0.493,0.333,2.11573742939712e-29,"PM2","eIF3b"
2.30331345749143e-33,0.396963703909585,0.27,0.164,2.39360334502509e-29,"PM2","rept"
2.34502114782663e-33,0.297268914409964,0.355,0.229,2.43694597682143e-29,"PM2","CG44774"
2.46181828941265e-33,0.324434751155723,0.432,0.296,2.55832156635762e-29,"PM2","CG7637"
2.46366290606395e-33,0.45200696330094,0.263,0.16,2.56023849198166e-29,"PM2","YME1L"
2.53114913802877e-33,0.493663199446657,0.216,0.124,2.63037018423949e-29,"PM2","PIG-B"
2.63530332506956e-33,0.332530062886663,0.398,0.266,2.73860721541229e-29,"PM2","mge"
2.70609802697653e-33,0.646420973435907,0.171,0.092,2.81217706963401e-29,"PM2","CG12288"
2.89992067721299e-33,0.244036616614163,0.37,0.236,3.01359756775974e-29,"PM2","O-fut1"
2.97019337998021e-33,0.443309672802136,0.21,0.119,3.08662496047543e-29,"PM2","Eph"
3.20158731113598e-33,0.300603137515113,0.236,0.134,3.32708953373251e-29,"PM2","Plp"
3.56871378107176e-33,0.281175877507905,0.292,0.174,3.70860736128977e-29,"PM2","AsnRS"
3.94091084673202e-33,0.292613835995437,0.495,0.346,4.09539455192391e-29,"PM2","SmB"
4.0961956178399e-33,0.33084935127905,0.222,0.124,4.25676648605922e-29,"PM2","CG10859"
4.18549157422918e-33,0.399486552168281,0.385,0.254,4.34956284393897e-29,"PM2","CG34232"
4.51262689312025e-33,0.281538699434315,0.667,0.516,4.68952186733056e-29,"PM2","fat-spondin"
4.79594924210607e-33,0.276066885721744,0.638,0.468,4.98395045239663e-29,"PM2","ATPsynbeta"
5.42707797694242e-33,0.199146582007965,0.642,0.46,5.63981943363856e-29,"PM2","OstDelta"
5.58884298623147e-33,0.223966427162404,0.882,0.745,5.80792563129174e-29,"PM2","CG6310"
5.68496244553583e-33,0.319626184756911,0.223,0.125,5.90781297340084e-29,"PM2","Acer"
6.11903578133484e-33,0.236499762452216,0.871,0.736,6.35890198396316e-29,"PM2","roh"
6.5129406157542e-33,0.751913227262807,0.115,0.053,6.76824788789177e-29,"PM2","Sdhaf3"
8.51734991552196e-33,0.357806913864316,0.233,0.136,8.85123003221042e-29,"PM2","RanGAP"
9.04779990945472e-33,0.305618850050731,0.366,0.24,9.40247366590535e-29,"PM2","mtSSB"
9.0644830255027e-33,0.546263590004723,0.158,0.081,9.41981076010241e-29,"PM2","Nup154"
9.42857733220073e-33,0.395756335358581,0.259,0.157,9.798177563623e-29,"PM2","Bet3"
1.20522754244149e-32,0.226561896347915,0.592,0.417,1.25247246210519e-28,"PM2","COX4"
1.2727266910931e-32,0.383156249348589,0.242,0.143,1.32261757738395e-28,"PM2","Gorab"
1.54267745118201e-32,0.351659149888836,0.203,0.112,1.60315040726835e-28,"PM2","CG14695"
1.64948363008149e-32,0.42639714657472,0.307,0.196,1.71414338838068e-28,"PM2","san"
1.67103118199751e-32,0.266926089860786,0.434,0.296,1.73653560433181e-28,"PM2","rump"
1.95954663151243e-32,0.502662112015371,0.193,0.108,2.03636085946771e-28,"PM2","CG11590"
2.26219716291765e-32,0.326192138273642,0.397,0.267,2.35087529170403e-28,"PM2","CG34132"
2.70315922217091e-32,0.519262670937637,0.165,0.088,2.80912306368001e-28,"PM2","CG3909"
2.82976839734094e-32,0.61704520410273,0.154,0.08,2.94069531851671e-28,"PM2","Kmn2"
2.90484929585581e-32,0.363452602961107,0.327,0.211,3.01871938825336e-28,"PM2","Srp14"
3.00638732053034e-32,0.479616613964602,0.187,0.103,3.12423770349513e-28,"PM2","CG16935"
3.1155878031683e-32,0.993894970708931,0.081,0.032,3.2377188450525e-28,"PM2","CG10581"
3.49074571793471e-32,0.251124631811552,0.451,0.298,3.62758295007775e-28,"PM2","eIF3m"
3.87227251205163e-32,0.362616612152529,0.278,0.173,4.02406559452405e-28,"PM2","CG10418"
4.49154019872772e-32,0.60630999721865,0.141,0.07,4.66760857451785e-28,"PM2","CysRS"
4.73122307478315e-32,0.252766484346753,0.359,0.227,4.91668701931465e-28,"PM2","eIF3j"
4.87744992091815e-32,0.413025899828675,0.252,0.152,5.06864595781814e-28,"PM2","CG14671"
4.92358195172198e-32,0.288982551985054,0.302,0.184,5.11658636422949e-28,"PM2","eIF3e"
5.31636713147256e-32,0.218707457170336,0.479,0.329,5.52476872302628e-28,"PM2","Ufm1"
5.67688526535544e-32,0.5024266709144,0.194,0.109,5.89941916775737e-28,"PM2","Claspin"
6.12901374259154e-32,0.258848721794592,0.838,0.703,6.36927108130113e-28,"PM2","CG7630"
6.39695192932447e-32,0.24719458421833,0.467,0.312,6.64771244495399e-28,"PM2","eIF3a"
7.45638389934988e-32,0.517281777470807,0.168,0.09,7.74867414820439e-28,"PM2","prod"
7.7580271714987e-32,0.259979751750726,0.351,0.22,8.06214183662145e-28,"PM2","Mtpbeta"
7.85670511546366e-32,0.351243481172542,0.17,0.088,8.16468795598983e-28,"PM2","CG7483"
8.33880182448056e-32,0.707012854317556,0.152,0.079,8.6656828560002e-28,"PM2","CG14104"
9.40875878966818e-32,0.466107426154504,0.27,0.169,9.77758213422317e-28,"PM2","Tim9a"
1.13879348470213e-31,0.394015611385105,0.223,0.13,1.18343418930245e-27,"PM2","e(y)2"
1.27613494737455e-31,0.93432980464412,0.079,0.031,1.32615943731163e-27,"PM2","CG7737"
1.39910277315288e-31,0.204394323607369,0.388,0.256,1.45394760186047e-27,"PM2","Psa"
1.43570410682218e-31,0.172417600506412,0.604,0.429,1.49198370780961e-27,"PM2","GCS2beta"
1.52558618453947e-31,0.551175923188524,0.199,0.115,1.58538916297342e-27,"PM2","mRpS18A"
1.82273577319538e-31,0.811610896587586,0.079,0.031,1.89418701550464e-27,"PM2","Elys"
2.00915437865705e-31,0.57748111568881,0.143,0.073,2.0879132303004e-27,"PM2","mip130"
2.04630291603606e-31,0.613222849548382,0.138,0.069,2.12651799034467e-27,"PM2","hpRNA:CR46342"
2.50441361151823e-31,0.222587464093883,0.399,0.263,2.60258662508974e-27,"PM2","CG1640"
2.73917124895049e-31,0.858894643120647,0.098,0.043,2.84654676190935e-27,"PM2","CG9114"
3.21313477838397e-31,0.290843152892078,0.382,0.255,3.33908966169663e-27,"PM2","alpha-PheRS"
3.50257566688309e-31,-0.157372806608949,0.292,0.175,3.63987663302491e-27,"PM2","Fkbp59"
3.68896271981528e-31,0.372703856216618,0.238,0.141,3.83357005843204e-27,"PM2","dre4"
3.8099698049988e-31,0.293076260107181,0.218,0.124,3.95932062135475e-27,"PM2","lncRNA:CR45660"
3.84069498444278e-31,0.263602652689341,0.439,0.301,3.99125022783293e-27,"PM2","dj-1beta"
3.93149558425082e-31,0.550388713260256,0.152,0.079,4.08561021115345e-27,"PM2","CG13994"
3.99585134741971e-31,0.611809596763411,0.129,0.064,4.15248872023857e-27,"PM2","rig"
4.10552757231233e-31,0.460440500883791,0.165,0.088,4.26646425314697e-27,"PM2","ball"
4.3846545252377e-31,0.244348404668555,0.366,0.241,4.55653298262702e-27,"PM2","CG6028"
4.45439192153624e-31,0.525265365738827,0.165,0.088,4.62900408486046e-27,"PM2","CG10038"
4.47861463801488e-31,0.276472083247316,0.389,0.263,4.65417633182507e-27,"PM2","boca"
4.64820082254545e-31,0.442498059904736,0.204,0.118,4.83041029478923e-27,"PM2","Snr1"
4.70495221491804e-31,0.311548807764848,0.284,0.178,4.88938634174283e-27,"PM2","CG3420"
4.90259333529599e-31,0.312806117485649,0.311,0.199,5.09477499403959e-27,"PM2","CG6195"
5.80994183035548e-31,0.407477615843826,0.227,0.134,6.03769155010542e-27,"PM2","Trap1"
6.00384412291798e-31,0.198789105036587,0.442,0.297,6.23919481253636e-27,"PM2","CG9171"
6.91196492043456e-31,0.206113918359914,0.422,0.284,7.1829139453156e-27,"PM2","dom"
7.81355292025287e-31,0.247146206782772,0.369,0.243,8.11984419472678e-27,"PM2","CG14817"
7.81532471950584e-31,0.254387955801282,0.604,0.441,8.12168544851047e-27,"PM2","CG9034"
9.15031344219126e-31,0.191767127002033,0.446,0.301,9.50900572912515e-27,"PM2","tral"
9.3803005002123e-31,0.693847901064357,0.112,0.052,9.74800827982062e-27,"PM2","CG32708"
9.59456689986964e-31,0.253676483932824,0.557,0.399,9.97067392234453e-27,"PM2","l(2)37Cc"
1.22979790279605e-30,0.633555712277361,0.139,0.071,1.27800598058566e-26,"PM2","CG34150"
1.41149710334651e-30,0.26264340597447,0.599,0.439,1.46682778979769e-26,"PM2","lwr"
1.55631035489203e-30,0.545493363400995,0.148,0.076,1.6173177208038e-26,"PM2","shtd"
1.57783214749304e-30,0.215295055766632,0.548,0.379,1.63968316767476e-26,"PM2","Nepl19"
1.61059621448945e-30,0.251504730956507,0.407,0.276,1.67373158609744e-26,"PM2","Uch-L5"
1.81881884934268e-30,0.42801342185889,0.188,0.106,1.89011654823691e-26,"PM2","pen-2"
1.83120071524638e-30,0.318152889669787,0.23,0.136,1.90298378328404e-26,"PM2","Chro"
1.87038642910719e-30,0.290977119924543,0.619,0.451,1.94370557712819e-26,"PM2","Nph"
